127.0.0.1 - - [23/May/2025:21:16:12 +1200] "PUT /stream HTTP/1.1" 401 360 "-" "butt 1.44.0" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "GET /stream HTTP/1.1" 200 1023848 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 60
::1 - - [24/May/2025:02:19:38 +1200] "GET /stream HTTP/1.1" 200 1022448 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 60
::1 - - [24/May/2025:02:19:38 +1200] "GET /stream HTTP/1.1" 200 1022448 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 60
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:38 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:39 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:40 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:41 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 0
::1 - - [24/May/2025:02:19:42 +1200] "HEAD /stream HTTP/1.1" 400 442 "http://localhost:3000/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36" 1
